309 500
262 276 561
263 264 561
276 262 561
296 271 561
262 276 561
0 1 562
72 48 562
180 154 562
292 271 562
8 3 563
8 3 563
79 71 563
59 58 563
109 113 563
109 110 563
109 111 563
109 112 563
109 107 563
109 108 563
109 106 563
108 109 563
111 109 563
145 177 563
145 182 563
145 137 563
166 149 563
0 1 564
15 22 564
77 73 564
77 80 564
109 111 564
111 109 564
113 106 564
109 111 564
111 109 564
145 177 564
145 182 564
145 177 564
149 166 564
269 277 564
269 278 564
269 263 564
269 279 564
269 280 564
269 281 564
269 275 564
269 266 564
269 282 564
269 283 564
269 284 564
269 285 564
269 286 564
269 287 564
269 288 564
269 289 564
269 262 564
269 290 564
269 291 564
269 292 564
269 293 564
269 270 564
269 268 564
269 294 564
269 295 564
269 296 564
269 297 564
269 276 564
269 274 564
269 264 564
269 272 564
269 261 564
269 265 564
269 271 564
109 111 565
134 182 565
233 234 565
227 230 565
227 228 565
227 233 565
227 231 565
227 232 565
227 229 565
8 3 566
8 0 566
166 149 566
166 161 566
132 166 566
148 149 566
35 3 567
2 5 567
149 148 567
293 264 567
286 270 567
286 269 567
0 30 568
231 229 568
182 134 569
182 134 569
142 167 571
3 8 575
3 8 575
3 8 575
3 8 575
3 35 575
3 5 575
271 288 581
271 292 582
271 296 583
107 111 584
149 166 584
149 148 584
148 149 584
167 142 584
161 141 584
168 127 584
168 127 584
145 177 584
145 182 584
269 270 584
266 289 584
296 271 584
262 276 584
266 271 584
266 261 584
263 268 584
16 3 585
16 8 585
58 79 585
165 141 585
166 132 585
166 156 585
166 149 585
177 145 585
145 177 585
145 182 585
261 266 585
8 3 586
8 16 586
12 6 586
2 5 586
52 66 586
52 67 586
52 51 586
52 81 586
49 77 586
77 73 586
77 80 586
77 49 586
156 153 586
166 149 586
153 156 586
82 83 587
153 149 587
153 132 587
227 230 588
227 228 588
227 231 588
227 232 588
227 229 588
227 230 588
227 228 588
227 231 588
227 232 588
227 229 588
263 276 588
263 276 588
51 52 589
128 129 589
178 135 589
276 263 589
276 268 589
288 293 589
266 262 589
5 3 590
79 58 590
128 131 590
128 134 590
128 135 590
128 166 590
128 180 590
128 129 590
128 127 590
128 148 590
128 183 590
128 152 590
128 182 590
128 142 590
128 145 590
128 153 590
128 137 590
128 159 590
128 156 590
128 147 590
128 173 590
128 139 590
178 135 590
128 156 590
128 127 590
128 134 590
147 128 590
183 128 590
156 128 590
156 128 590
286 269 590
131 128 591
137 128 591
182 128 591
137 135 591
227 233 591
269 286 591
294 288 591
294 278 591
3 8 592
271 266 592
82 84 594
271 296 596
8 13 597
278 288 597
278 294 597
264 274 606
268 263 611
262 266 612
86 87 649
264 293 652
262 276 653
166 128 654
9 15 655
9 22 655
134 128 655
145 177 655
145 182 655
145 177 655
145 177 655
145 182 655
145 137 655
227 229 655
12 6 656
0 1 656
19 8 656
8 19 656
77 49 656
51 52 656
51 66 656
51 67 656
51 49 656
79 47 656
161 159 656
167 128 656
128 167 656
230 227 656
264 274 656
264 276 656
266 271 656
15 6 657
47 79 657
49 77 657
110 106 657
144 167 657
174 128 657
296 299 657
47 48 658
47 58 658
79 47 658
47 79 658
110 106 658
156 132 658
158 139 658
145 182 658
157 167 658
269 277 658
269 278 658
269 263 658
269 279 658
269 280 658
269 281 658
269 275 658
269 266 658
269 282 658
269 283 658
269 284 658
269 285 658
269 286 658
269 287 658
269 288 658
269 289 658
269 262 658
269 290 658
269 291 658
269 292 658
269 293 658
269 270 658
269 268 658
269 294 658
269 295 658
269 296 658
269 297 658
269 276 658
269 274 658
269 264 658
269 272 658
269 261 658
269 265 658
269 271 658
62 49 659
49 68 659
49 69 659
49 48 659
49 70 659
49 52 659
49 71 659
49 54 659
49 56 659
49 66 659
49 53 659
49 57 659
49 72 659
49 73 659
49 74 659
49 58 659
49 75 659
49 59 659
49 76 659
49 60 659
49 47 659
49 50 659
49 61 659
49 77 659
49 62 659
49 78 659
49 63 659
49 51 659
49 79 659
49 80 659
49 65 659
109 113 659
109 110 659
109 111 659
109 112 659
109 107 659
109 108 659
109 106 659
107 109 659
108 109 659
119 116 659
128 174 659
128 174 659
129 128 659
175 127 659
174 166 659
183 195 659
144 148 659
231 229 659
227 230 659
227 228 659
227 233 659
227 234 659
227 231 659
227 229 659
293 264 659
81 52 660
81 71 660
81 56 660
81 74 660
81 59 660
81 79 660
49 62 660
49 50 660
80 73 660
80 75 660
109 108 660
160 135 660
145 142 660
153 149 660
153 132 660
5 6 661
5 6 661
82 84 661
79 47 661
79 59 661
134 131 661
134 127 661
134 126 661
134 135 661
134 136 661
134 137 661
134 138 661
134 128 661
134 139 661
137 145 661
137 134 661
145 182 661
169 170 661
230 227 661
266 262 661
266 276 661
107 106 662
166 174 662
233 227 662
292 277 662
292 278 662
292 263 662
292 279 662
292 280 662
292 275 662
292 266 662
292 283 662
292 284 662
292 285 662
292 286 662
292 288 662
292 289 662
292 262 662
292 290 662
292 291 662
292 270 662
292 268 662
292 294 662
292 296 662
292 276 662
292 274 662
292 264 662
292 272 662
292 261 662
292 265 662
292 271 662
292 269 662
262 266 662
135 191 663
145 177 664
160 135 664
12 30 665
265 263 665
265 263 665
82 84 668
82 83 668
296 275 668
264 263 673
178 135 679
149 148 679
5 6 680
11 21 680
81 52 680
81 71 680
81 56 680
81 74 680
81 59 680
81 79 680
145 177 680
145 182 680
167 149 680
167 168 680
167 127 680
167 148 680
167 166 680
167 153 680
167 132 680
167 159 680
167 156 680
167 157 680
156 167 680
167 157 680
149 167 680
132 167 680
266 271 680
56 60 681
111 108 681
108 111 681
128 167 681
167 128 681
167 128 681
128 167 681
128 131 681
128 134 681
128 135 681
128 166 681
128 180 681
128 129 681
128 140 681
128 127 681
128 148 681
128 183 681
128 152 681
128 182 681
128 142 681
128 145 681
128 153 681
128 137 681
128 138 681
128 159 681
128 156 681
128 147 681
128 173 681
128 139 681
128 145 681
156 128 681
277 292 681
269 286 681
269 270 681
5 6 682
77 49 682
183 128 682
157 167 682
166 167 682
166 128 682
177 145 682
293 264 682
276 270 682
12 6 683
263 292 683
263 274 683
265 263 683
276 265 683
0 30 684
8 1 684
52 49 684
59 79 684
73 77 684
106 108 684
131 128 684
149 153 684
149 132 684
292 263 684
264 293 684
293 264 684
79 59 685
109 107 685
109 106 685
108 106 685
111 108 685
142 141 685
227 229 685
266 293 685
266 268 685
266 276 685
266 264 685
263 264 685
263 277 685
8 22 686
161 141 686
149 153 687
149 132 687
142 145 687
142 145 687
8 5 688
52 66 688
52 67 688
52 51 688
52 81 688
263 276 689
129 128 690
129 128 692
156 185 697
156 128 697
264 262 699
52 66 703
52 67 703
52 51 703
52 81 703
293 264 703
293 272 703
293 262 703
293 284 703
293 266 703
293 268 703
293 271 703
293 276 703
8 3 704
160 135 704
276 270 706
5 6 707
9 15 708
82 83 708
79 48 708
86 87 708
52 49 708
59 79 708
109 107 708
174 166 708
135 160 708
169 170 708
276 266 708
276 293 708
276 268 708
276 264 708
294 278 708
5 6 709
5 8 709
8 6 709
66 67 709
52 51 709
52 80 709
81 52 709
81 71 709
81 56 709
81 74 709
81 59 709
81 79 709
66 92 709
79 47 709
79 59 709
107 111 709
111 108 709
107 108 709
135 160 709
170 169 709
145 142 709
154 152 709
149 148 709
154 152 709
169 170 709
160 135 709
262 266 709
269 270 709
269 276 709
293 276 709
277 263 709
292 269 709
276 263 709
273 274 709
273 274 709
273 274 709
293 266 709
293 268 709
293 276 709
293 264 709
6 8 710
3 8 710
8 3 710
3 8 710
8 3 710
52 66 710
52 67 710
52 51 710
52 81 710
54 48 710
107 110 710
109 107 710
109 108 710
109 106 710
177 157 710
160 135 710
145 177 710
145 182 710
166 174 710
166 174 710
157 177 710
165 161 710
177 157 710
276 293 710
292 294 710
276 269 710
276 266 710
276 293 710
276 268 710
276 264 710
273 274 710
278 294 710
264 266 710
264 293 710
264 268 710
264 276 710
273 274 710
276 263 710
23 4 711
21 11 711
22 20 711
20 26 711
135 160 711
182 128 711
269 286 711
269 270 711
15 9 712
129 128 713
59 79 714
128 129 715
128 129 715
128 129 715
293 278 716
233 227 723
276 289 724
21 1 726
1 21 727
52 66 727
52 67 727
52 51 727
52 51 727
79 59 727
227 229 727
261 275 727
261 266 727
266 261 727
269 292 727
59 79 728
81 52 728
81 71 728
81 56 728
81 74 728
81 59 728
81 79 728
47 48 728
47 79 728
79 59 728
161 159 728
159 161 728
166 132 728
269 292 728
5 3 729
5 6 729
166 132 729
268 266 729
268 293 729
268 276 729
268 264 729
289 276 729
25 9 730
79 47 730
111 107 730
111 107 730
266 262 730
266 276 730
25 14 731
25 23 731
52 66 731
52 67 731
52 51 731
52 81 731
107 109 731
153 149 731
153 168 731
153 127 731
153 132 731
153 156 731
156 153 731
148 166 731
21 1 732
21 1 732
52 56 732
52 66 732
52 74 732
52 59 732
52 67 732
52 51 732
52 81 732
106 108 732
154 152 732
135 180 732
157 134 732
269 270 732
276 266 732
0 8 733
0 14 733
8 0 733
52 51 733
134 157 733
175 129 733
196 157 733
153 156 733
153 149 733
153 132 733
168 127 733
168 127 733
168 127 733
153 149 733
153 132 733
79 85 734
127 168 734
168 127 734
156 166 734
166 156 734
278 293 734
293 278 734
14 25 735
134 157 735
166 161 735
154 152 735
106 107 736
106 107 736
278 294 736
266 276 736
26 20 737
20 26 738
157 134 738
128 129 738
3 5 744
51 52 751
134 157 751
293 268 751
293 284 751
293 276 751
293 264 751
293 262 751
293 266 751
293 271 751
293 272 751
266 271 751
108 106 752
149 153 752
149 132 752
266 289 752
266 261 752
12 6 753
25 23 753
25 23 753
51 52 753
106 108 753
119 116 753
148 144 753
156 166 753
156 180 753
148 159 753
166 156 753
166 180 753
246 247 753
246 245 753
292 269 753
5 2 754
8 5 754
52 48 754
52 58 754
52 60 754
129 128 754
246 247 754
286 269 754
276 266 754
1 6 755
1 6 755
14 1 755
132 166 755
246 248 755
266 276 755
266 276 755
51 52 756
51 66 756
51 67 756
153 149 756
153 132 756
50 58 757
77 49 757
161 141 757
161 159 757
296 278 757
269 270 757
292 269 757
292 269 757
292 270 757
166 132 758
276 261 758
266 271 758
5 9 759
74 56 759
162 163 759
162 164 759
162 126 759
162 136 759
162 146 759
162 161 759
162 165 759
276 266 759
269 286 759
269 270 759
180 156 761
129 130 762
288 278 766
130 129 771
272 262 775
59 79 785
5 3 786
272 276 801
244 245 806
276 264 809
276 272 809
21 1 810
1 21 813
3 5 816
47 48 818
77 49 822
49 52 822
15 6 823
49 52 823
49 77 823
109 106 823
269 286 823
276 272 823
276 271 823
4 5 824
0 1 824
0 8 824
0 1 824
79 59 824
52 51 824
81 52 824
81 71 824
81 56 824
81 74 824
81 59 824
81 79 824
234 233 824
284 276 824
276 266 824
276 270 824
276 261 824
47 79 825
109 106 825
142 134 825
128 131 825
128 134 825
128 135 825
128 166 825
128 180 825
128 131 825
128 134 825
128 135 825
128 166 825
128 180 825
13 8 826
49 68 826
49 69 826
49 48 826
49 70 826
49 52 826
49 71 826
49 54 826
49 56 826
49 66 826
49 53 826
49 57 826
49 72 826
49 73 826
49 74 826
49 58 826
49 75 826
49 59 826
49 76 826
49 60 826
49 47 826
49 50 826
49 61 826
49 77 826
49 62 826
49 78 826
49 63 826
49 51 826
49 79 826
49 80 826
49 65 826
54 50 826
79 47 826
56 48 826
56 52 826
56 71 826
56 66 826
56 74 826
56 59 826
56 76 826
56 60 826
56 67 826
56 64 826
56 51 826
56 49 826
56 81 826
47 79 826
144 183 826
142 171 826
166 128 826
158 168 826
168 158 826
158 168 826
292 294 826
0 8 827
8 13 827
51 52 827
51 66 827
51 67 827
51 49 827
51 52 827
72 49 827
134 128 827
8 0 828
52 71 828
160 187 828
160 178 828
149 153 828
149 132 828
269 277 828
269 278 828
269 263 828
269 279 828
269 280 828
269 281 828
269 275 828
269 266 828
269 282 828
269 283 828
269 284 828
269 285 828
269 286 828
269 287 828
269 288 828
269 289 828
269 262 828
269 290 828
269 291 828
269 292 828
269 293 828
269 270 828
269 268 828
269 294 828
269 295 828
269 296 828
269 297 828
269 276 828
269 274 828
269 264 828
269 272 828
269 261 828
269 265 828
269 271 828
293 264 828
286 269 828
286 270 828
286 269 828
25 23 829
50 54 829
54 50 829
71 52 829
52 71 829
269 263 829
269 270 829
269 261 829
292 277 829
292 278 829
292 263 829
292 280 829
292 275 829
292 266 829
292 285 829
292 286 829
292 287 829
292 288 829
292 289 829
292 262 829
292 290 829
292 291 829
292 293 829
292 270 829
292 295 829
292 276 829
292 274 829
292 264 829
292 272 829
292 261 829
292 271 829
292 269 829
5 6 830
71 52 830
71 52 830
52 71 830
71 52 830
107 106 830
166 156 830
126 142 830
126 136 830
227 230 830
227 228 830
227 231 830
227 232 830
227 229 830
227 230 830
227 228 830
227 231 830
227 232 830
227 229 830
227 230 830
293 263 830
5 3 831
52 71 831
128 180 831
156 166 831
160 187 831
160 135 831
160 178 831
160 187 831
160 135 831
160 178 831
160 187 831
160 135 831
160 178 831
269 266 831
269 270 831
142 126 832
126 142 833
50 60 834
145 134 834
3 5 837
272 292 841
109 107 847
109 106 847
77 49 848
148 149 848
161 162 848
161 164 848
161 126 848
161 146 848
161 159 848
161 165 848
132 166 848
167 143 848
175 127 848
269 291 848
5 6 849
2 8 849
109 107 849
167 131 849
167 134 849
167 135 849
167 166 849
167 180 849
167 134 849
156 153 849
128 129 849
165 141 849
153 156 849
142 143 849
142 126 849
142 144 849
142 145 849
142 138 849
142 146 849
142 147 849
180 128 849
180 167 849
180 128 849
286 270 849
286 269 849
71 52 850
52 71 850
162 163 850
162 164 850
162 126 850
162 136 850
162 146 850
162 161 850
162 165 850
128 129 850
128 140 850
128 127 850
128 148 850
128 183 850
128 152 850
128 182 850
128 142 850
128 145 850
128 153 850
128 137 850
128 138 850
128 156 850
128 147 850
128 173 850
128 139 850
183 128 850
156 128 850
227 230 850
227 228 850
227 234 850
227 231 850
227 229 850
227 229 850
292 272 850
8 2 851
5 15 851
166 132 851
15 6 852
19 8 852
8 19 852
73 63 852
81 52 852
81 71 852
81 56 852
81 74 852
81 59 852
81 79 852
134 167 852
134 167 852
160 135 852
94 86 853
94 87 853
79 48 853
294 278 853
296 275 853
60 50 854
137 128 854
166 153 854
166 132 854
293 264 854
145 177 855
145 182 855
153 149 855
153 132 855
263 270 855
83 93 856
182 128 856
276 261 856
19 8 858
86 94 862
272 262 864
94 86 870
94 87 870
142 143 870
142 126 870
142 144 870
142 145 870
142 138 870
142 146 870
142 147 870
272 264 870
15 6 871
51 52 871
51 66 871
51 67 871
51 49 871
51 52 871
52 51 871
86 94 872
149 153 872
149 132 872
149 153 872
149 132 872
149 153 872
149 132 872
148 159 872
264 293 872
264 293 872
262 272 872
272 262 872
262 272 872
276 272 872
0 1 873
0 1 873
51 52 873
52 51 873
52 71 873
94 86 873
94 87 873
71 52 873
81 52 873
81 71 873
81 56 873
81 74 873
81 59 873
81 79 873
73 63 873
162 161 873
261 276 873
276 284 873
8 3 874
25 14 874
77 73 874
272 276 874
276 261 874
140 146 875
168 156 875
153 149 875
153 164 875
153 132 875
153 154 875
158 173 875
73 63 876
77 73 876
109 107 876
109 106 876
227 228 876
227 229 876
261 275 876
6 35 877
23 37 877
81 52 877
81 71 877
81 56 877
81 74 877
81 59 877
81 79 877
54 68 877
54 69 877
54 48 877
54 70 877
54 52 877
54 71 877
54 56 877
54 66 877
54 53 877
54 57 877
54 72 877
54 73 877
54 74 877
54 58 877
54 75 877
54 59 877
54 76 877
54 60 877
54 47 877
54 50 877
54 61 877
54 77 877
54 62 877
54 78 877
54 63 877
54 51 877
54 49 877
54 79 877
54 80 877
54 65 877
173 141 877
161 162 877
161 162 877
161 164 877
161 126 877
161 146 877
161 159 877
161 165 877
162 161 877
161 162 877
137 167 878
132 156 878
130 129 878
167 143 878
167 151 878
167 147 878
269 289 878
276 272 878
163 141 879
130 129 879
145 153 879
137 182 879
153 145 879
278 296 879
296 278 879
82 93 880
137 136 880
156 132 880
169 170 881
145 177 881
261 276 881
271 266 883
271 276 883
21 11 884
3 8 885
272 276 888
272 276 888
276 272 892
276 293 892
276 261 893
272 276 893
272 264 893
261 276 894
81 52 895
81 71 895
81 56 895
81 74 895
81 59 895
81 79 895
109 107 895
227 230 895
227 228 895
227 233 895
227 231 895
227 232 895
227 229 895
227 230 895
227 228 895
227 233 895
227 231 895
227 232 895
227 229 895
21 1 896
1 21 896
86 94 896
106 107 896
106 107 896
266 293 896
25 9 897
56 52 897
106 107 897
106 107 897
109 107 897
109 106 897
165 161 897
166 174 897
168 127 897
21 1 898
47 50 898
47 95 898
86 87 898
95 47 898
143 167 898
129 130 898
143 167 898
150 167 898
120 117 899
159 148 899
166 127 899
269 274 899
94 86 900
94 87 900
50 47 900
59 79 900
129 197 900
167 150 900
132 166 900
150 167 900
132 148 900
145 182 900
168 158 900
168 158 900
286 270 900
286 269 900
6 7 901
6 7 901
51 52 901
52 66 901
52 67 901
52 51 901
52 81 901
148 132 901
154 152 901
166 132 901
158 168 901
233 227 901
230 231 901
293 264 901
148 132 902
145 137 902
263 276 902
2 10 903
79 59 903
106 109 904
153 149 904
153 164 904
153 132 904
153 154 904
148 149 904
263 276 904
5 1 905
12 6 906
19 8 906
284 270 907
8 19 909
276 263 909
276 263 910
263 276 910
49 77 918
109 107 918
264 276 918
264 276 918
276 272 918
276 263 918
11 21 919
8 10 919
8 11 919
8 1 919
8 12 919
8 13 919
8 14 919
8 3 919
8 15 919
8 16 919
8 9 919
8 17 919
8 18 919
8 19 919
8 20 919
8 21 919
8 22 919
8 23 919
8 24 919
8 7 919
8 25 919
8 4 919
8 5 919
8 26 919
77 73 919
77 80 919
106 109 919
149 153 919
149 132 919
227 230 919
227 228 919
227 231 919
227 232 919
227 229 919
272 276 919
272 274 919
272 264 919
272 271 919
276 272 919
49 56 920
159 148 920
5 6 921
5 21 921
49 68 921
49 69 921
49 48 921
49 70 921
49 52 921
49 71 921
49 54 921
49 56 921
49 66 921
49 53 921
49 57 921
49 72 921
49 73 921
49 74 921
49 58 921
49 75 921
49 59 921
49 76 921
49 60 921
49 47 921
49 50 921
49 61 921
49 77 921
49 62 921
49 78 921
49 63 921
49 51 921
49 79 921
49 80 921
49 65 921
142 145 921
66 52 922
67 66 922
86 94 922
109 106 922
148 149 922
149 148 922
148 149 922
296 275 922
19 8 923
59 79 923
148 159 923
276 270 923
264 272 923
53 49 924
145 137 924
272 264 924
272 262 924
269 270 924
8 19 925
119 116 925
119 116 925
149 153 925
149 132 925
148 149 925
153 149 925
149 153 925
153 149 925
149 153 925
149 148 925
148 159 925
128 134 925
227 233 925
289 284 925
292 270 925
262 272 925
24 6 926
63 49 926
128 148 926
128 152 926
128 142 926
128 159 926
128 147 926
128 173 926
128 131 926
128 134 926
128 135 926
128 166 926
128 180 926
230 228 926
264 276 926
276 274 926
276 264 926
276 272 926
122 116 927
122 123 927
128 166 927
148 149 927
159 148 927
183 143 927
25 9 928
272 292 935
276 263 940
276 264 940
159 128 946
265 276 946
159 148 950
5 3 953
244 245 971
3 5 975
300 296 975
296 300 975
5 3 978
134 128 978
134 128 978
134 182 978
134 127 979
284 289 979
284 270 979
284 294 979
249 250 980
249 248 980
294 284 980
294 289 980
294 270 980
3 8 1013
3 8 1013
49 63 1014
49 54 1014
49 48 1014
272 271 1014
109 107 1015
149 148 1015
271 272 1015
272 293 1015
284 289 1015
284 270 1015
284 294 1015
59 85 1016
81 52 1016
81 71 1016
81 56 1016
81 74 1016
81 59 1016
81 79 1016
5 6 1017
71 49 1017
86 94 1017
109 107 1017
120 117 1017
148 149 1017
173 139 1017
169 170 1017
173 139 1017
153 149 1017
153 132 1017
292 277 1017
292 278 1017
292 263 1017
292 279 1017
292 280 1017
292 275 1017
292 266 1017
292 283 1017
292 284 1017
292 285 1017
292 286 1017
292 287 1017
292 288 1017
292 289 1017
292 262 1017
292 291 1017
292 293 1017
292 270 1017
292 268 1017
292 294 1017
292 296 1017
292 276 1017
292 274 1017
292 264 1017
292 272 1017
292 261 1017
292 265 1017
292 271 1017
292 269 1017
292 275 1017
20 26 1018
52 51 1018
86 94 1018
227 230 1018
227 228 1018
227 231 1018
227 232 1018
227 229 1018
251 244 1018
266 271 1018
275 292 1018
134 131 1019
134 127 1019
134 126 1019
134 135 1019
134 136 1019
134 137 1019
134 138 1019
134 128 1019
134 139 1019
131 134 1019
134 131 1019
286 270 1019
286 269 1019
94 86 1020
94 87 1020
86 94 1020
86 94 1020
94 86 1020
94 87 1020
94 86 1020
94 87 1020
94 86 1020
94 87 1020
86 94 1020
145 134 1020
292 275 1020
86 94 1021
94 86 1021
94 87 1021
79 58 1021
86 94 1021
58 79 1021
272 271 1021
271 272 1021
272 276 1021
71 52 1022
50 54 1022
54 50 1022
149 148 1022
149 148 1022
128 134 1022
128 166 1022
227 230 1022
233 227 1022
86 94 1023
94 86 1023
94 87 1023
50 49 1023
128 180 1023
128 198 1023
228 233 1023
296 278 1023
288 270 1023
77 49 1024
52 71 1024
129 130 1024
261 263 1024
156 127 1025
128 129 1025
128 129 1025
261 263 1025
278 296 1025
294 284 1025
294 289 1025
294 270 1025
128 129 1026
296 278 1026
128 129 1027
159 148 1037
49 77 1038
49 50 1038
227 228 1038
