142 500
0 4 674
88 92 674
117 115 674
117 116 674
117 118 674
117 119 674
117 120 674
117 134 674
117 121 674
117 122 674
117 135 674
117 113 674
117 123 674
117 124 674
117 125 674
117 126 674
117 127 674
117 128 674
117 129 674
117 130 674
117 132 674
117 131 674
128 115 674
128 116 674
128 130 674
113 117 674
21 20 675
94 101 675
101 94 675
94 101 675
88 97 675
88 100 675
88 89 675
88 101 675
88 102 675
88 95 675
88 96 675
88 103 675
88 93 675
88 91 675
88 98 675
88 92 675
88 94 675
88 104 675
88 90 675
88 99 675
94 101 675
0 4 676
101 94 676
94 103 676
94 101 676
113 116 676
19 20 677
20 21 677
57 63 677
94 101 677
113 114 677
113 115 677
113 116 677
113 117 677
113 118 677
113 119 677
113 120 677
113 121 677
113 122 677
113 123 677
113 124 677
113 133 677
113 125 677
113 126 677
113 127 677
113 128 677
113 129 677
113 130 677
113 118 677
119 115 677
119 120 677
25 24 678
51 52 678
64 59 678
91 88 678
101 94 678
94 101 678
101 94 678
23 19 679
68 57 679
52 55 679
93 88 679
88 97 679
88 89 679
88 101 679
88 95 679
88 96 679
88 103 679
88 93 679
88 91 679
88 98 679
88 92 679
88 93 679
19 23 680
23 19 680
21 20 680
68 48 680
88 93 680
93 88 680
88 93 681
93 88 681
21 20 682
55 51 682
66 51 682
51 55 682
90 102 682
93 88 682
55 51 683
20 19 684
20 21 684
20 19 685
20 19 685
15 6 695
30 27 695
21 20 695
92 88 695
6 9 696
27 30 696
30 27 696
47 51 696
51 47 696
88 97 696
88 89 696
88 101 696
88 95 696
88 96 696
88 103 696
88 91 696
88 98 696
88 93 696
125 123 696
128 115 696
128 116 696
128 130 696
27 26 697
47 48 697
125 117 697
0 10 698
0 4 698
49 50 699
119 115 699
119 116 699
119 117 699
119 120 699
119 123 699
119 124 699
119 125 699
119 128 699
119 129 699
119 130 699
119 131 699
51 55 700
49 50 700
34 29 701
59 64 701
59 61 701
59 55 701
59 50 701
59 66 701
52 58 701
88 97 701
88 100 701
88 89 701
88 101 701
88 102 701
88 95 701
88 96 701
88 103 701
88 93 701
88 91 701
88 98 701
88 92 701
88 94 701
88 104 701
88 90 701
88 99 701
97 92 701
117 125 701
20 21 702
20 21 702
23 19 702
34 29 702
52 67 702
52 58 702
52 51 702
52 60 702
52 59 702
52 64 702
52 56 702
52 61 702
52 55 702
52 58 702
57 52 702
49 50 702
52 51 702
52 51 702
52 55 702
52 58 702
52 60 702
52 69 702
103 93 702
98 105 702
98 102 702
98 96 702
98 88 702
98 91 702
98 92 702
98 104 702
98 90 702
92 88 702
95 97 702
95 89 702
95 98 702
95 92 702
95 99 702
88 89 702
88 96 702
88 99 702
103 89 702
103 92 702
98 103 702
93 103 702
119 125 702
113 114 702
113 115 702
113 116 702
113 117 702
113 118 702
113 119 702
113 120 702
113 121 702
113 122 702
113 123 702
113 124 702
113 133 702
113 125 702
113 126 702
113 127 702
113 128 702
113 129 702
113 130 702
117 125 702
121 113 702
20 19 703
59 64 703
59 64 703
93 103 703
93 92 703
103 93 703
103 93 703
96 88 703
113 121 703
128 115 703
128 116 703
128 130 703
23 20 704
88 95 704
52 58 705
20 23 706
21 20 707
25 24 719
25 24 719
30 20 720
20 30 720
50 53 720
50 48 720
50 53 720
50 53 720
50 48 720
50 48 720
48 47 720
48 47 720
48 47 720
48 47 720
103 94 720
103 98 720
0 8 721
0 8 721
20 19 721
52 58 721
52 60 721
52 69 721
95 97 721
95 89 721
95 96 721
95 91 721
95 90 721
90 102 721
90 102 721
95 99 721
88 95 721
50 53 722
50 48 722
50 53 722
50 48 722
66 51 722
48 63 722
59 64 722
59 61 722
59 55 722
95 88 722
93 88 722
130 116 722
116 113 722
116 113 722
113 114 722
113 115 722
113 116 722
113 117 722
113 118 722
113 119 722
113 120 722
113 121 722
113 122 722
113 123 722
113 124 722
113 125 722
113 126 722
113 127 722
113 128 722
113 129 722
113 130 722
0 6 723
0 8 723
92 98 723
92 93 723
92 93 723
88 93 723
0 2 724
0 3 724
0 4 724
20 19 725
51 56 725
57 58 725
57 51 725
57 60 725
57 63 725
57 59 725
57 64 725
57 56 725
57 62 725
57 52 725
57 61 725
57 55 725
57 47 725
57 50 725
57 48 725
57 66 725
49 50 725
49 50 725
98 105 725
98 102 725
98 96 725
98 88 725
98 91 725
98 92 725
98 104 725
98 90 725
114 125 725
113 118 725
113 125 725
24 22 726
24 25 726
49 50 726
49 50 726
49 48 726
103 93 726
130 119 726
20 19 727
51 52 727
49 50 727
49 50 727
59 55 727
93 103 727
93 88 727
93 92 727
22 24 728
89 93 728
93 89 728
88 97 728
88 89 728
88 101 728
88 95 728
88 96 728
88 103 728
88 91 728
88 98 728
88 92 728
92 93 728
88 93 728
93 88 728
88 89 728
88 96 728
88 99 728
88 92 728
119 130 728
128 115 729
128 116 729
128 130 729
128 115 729
128 116 729
128 130 729
92 93 730
95 88 730
93 91 731
10 5 732
10 8 732
9 6 736
48 63 742
25 24 743
25 24 743
50 53 743
50 48 743
47 48 743
50 53 743
50 48 743
50 53 743
50 48 743
6 7 744
6 7 744
6 10 744
6 8 744
19 20 744
21 20 744
48 47 744
48 50 744
48 49 744
48 47 744
48 51 744
20 21 745
20 21 745
91 93 745
94 99 745
88 95 745
15 11 746
28 36 746
21 20 746
51 58 746
58 51 746
66 51 746
95 92 746
99 94 746
131 126 746
121 126 746
6 8 747
1 6 747
21 20 747
24 22 747
24 25 747
47 48 747
51 56 747
64 59 747
64 59 747
5 6 748
20 21 748
50 53 748
50 48 748
50 53 748
51 56 748
51 55 748
93 88 748
88 93 748
88 89 748
88 96 748
88 99 748
93 88 748
21 20 749
21 20 749
20 21 749
66 51 749
51 66 749
60 58 749
58 60 749
66 51 749
51 66 749
68 47 749
47 48 749
47 48 749
57 52 749
120 126 749
6 1 750
22 24 750
22 24 750
20 21 750
20 21 750
28 36 750
28 36 750
28 36 750
28 36 750
28 36 750
49 50 750
48 50 750
66 51 750
119 130 750
27 26 751
49 50 751
89 96 751
94 89 751
90 102 752
102 90 752
90 102 752
21 20 753
20 21 753
98 92 754
55 52 756
48 47 767
48 50 767
20 21 768
126 120 770
8 7 773
20 21 794
55 59 797
55 52 797
20 21 798
67 51 801
67 56 801
21 20 802
89 96 804
89 88 808
20 21 814
25 24 815
25 24 815
28 37 815
47 48 815
47 48 816
125 124 816
8 7 817
8 6 817
21 20 817
88 97 817
88 100 817
88 89 817
88 101 817
88 102 817
88 95 817
88 96 817
88 103 817
88 93 817
88 91 817
88 98 817
88 92 817
88 94 817
88 104 817
88 90 817
88 99 817
92 93 817
92 93 817
11 8 818
21 20 818
49 50 818
49 48 818
50 53 818
50 48 818
50 53 818
50 48 818
50 48 818
92 88 818
91 88 818
92 88 818
93 92 818
93 92 818
102 90 818
116 115 818
116 128 818
116 130 818
6 1 819
93 95 819
90 102 819
102 90 819
92 93 819
2 0 820
2 3 820
5 6 820
6 8 820
95 88 820
116 115 820
116 128 820
119 125 820
119 130 820
128 115 820
128 116 820
128 130 820
8 6 821
6 8 821
23 19 821
64 59 821
49 50 821
49 50 821
49 48 821
88 97 821
88 100 821
88 89 821
88 101 821
88 102 821
88 96 821
88 103 821
88 93 821
88 91 821
88 98 821
88 94 821
88 104 821
88 90 821
88 99 821
88 97 821
88 100 821
88 89 821
88 101 821
88 102 821
88 96 821
88 103 821
88 93 821
88 91 821
88 98 821
88 94 821
88 104 821
88 90 821
88 99 821
115 128 821
115 130 821
128 115 821
0 5 822
5 0 822
0 5 822
116 115 822
116 128 822
116 130 822
125 118 822
120 113 822
116 128 822
116 130 822
26 27 823
92 88 823
92 93 823
93 88 823
125 119 823
119 132 823
6 11 824
93 88 824
88 93 824
88 93 824
93 92 824
89 96 824
90 89 824
11 8 825
88 93 825
21 20 826
20 30 826
20 21 826
20 26 826
20 27 826
20 19 826
20 28 826
20 29 826
20 30 826
20 26 826
20 27 826
20 19 826
20 30 826
88 92 826
20 21 827
89 90 827
9 6 829
21 20 829
20 21 836
20 19 836
20 19 836
20 26 836
20 27 836
20 19 836
20 28 836
20 30 836
20 21 836
20 21 836
30 20 838
25 24 839
21 20 839
48 47 839
48 47 839
10 7 840
10 8 840
20 21 840
50 53 840
50 53 840
50 48 840
57 52 840
125 118 840
4 10 841
4 8 841
21 20 841
50 66 841
66 50 842
47 48 842
128 115 842
128 116 842
128 130 842
128 115 842
128 116 842
128 130 842
47 48 843
95 88 843
92 88 843
121 126 843
51 56 844
93 92 844
92 93 844
90 102 844
102 90 844
90 102 844
113 114 844
113 115 844
113 116 844
113 117 844
113 118 844
113 119 844
113 120 844
113 121 844
113 122 844
113 123 844
113 124 844
113 125 844
113 126 844
113 127 844
113 128 844
113 129 844
113 130 844
113 114 844
113 115 844
113 116 844
113 117 844
113 118 844
113 119 844
113 120 844
113 121 844
113 122 844
113 123 844
113 124 844
113 133 844
113 125 844
113 126 844
113 127 844
113 128 844
113 129 844
113 130 844
20 26 845
20 27 845
20 19 845
20 30 845
20 19 845
20 19 845
51 52 845
90 102 845
92 88 845
92 93 845
113 118 845
113 118 845
118 113 845
113 114 845
113 115 845
113 116 845
113 117 845
113 118 845
113 119 845
113 120 845
113 121 845
113 122 845
113 123 845
113 124 845
113 133 845
113 125 845
113 126 845
113 127 845
113 128 845
113 129 845
113 130 845
6 0 846
0 5 846
57 52 846
88 91 846
88 98 846
88 94 846
88 90 846
92 88 846
92 93 846
90 102 846
51 52 847
66 51 847
47 48 847
95 91 847
51 52 848
51 57 848
66 51 848
88 95 848
8 7 849
8 6 849
20 30 849
21 20 852
91 95 852
91 92 857
91 95 857
30 20 861
48 47 862
25 24 863
113 116 863
121 126 863
20 21 864
48 51 864
48 47 864
60 69 864
119 115 864
119 118 864
119 120 864
119 124 864
119 125 864
119 126 864
0 1 865
0 6 865
21 20 865
23 20 865
23 19 865
51 66 865
66 51 865
48 49 865
51 47 865
102 90 865
8 7 866
27 35 866
47 48 866
48 63 866
48 47 866
113 115 866
113 124 866
113 128 866
113 130 866
30 26 867
30 27 867
30 20 867
21 20 867
52 51 867
52 59 867
52 55 867
52 55 867
52 55 867
60 52 867
52 59 867
52 67 867
52 58 867
52 51 867
52 60 867
52 59 867
52 64 867
52 56 867
52 61 867
52 55 867
61 52 867
126 113 867
128 115 867
128 116 867
128 130 867
113 118 867
113 118 867
113 126 867
0 1 868
20 21 868
27 26 868
20 30 868
20 21 868
20 21 868
20 29 868
20 30 868
21 20 868
23 20 868
23 19 868
71 65 868
71 65 868
59 52 868
88 97 868
88 100 868
88 89 868
88 101 868
88 102 868
88 95 868
88 96 868
88 103 868
88 93 868
88 91 868
88 98 868
88 92 868
88 94 868
88 104 868
88 90 868
88 99 868
117 114 868
121 126 868
125 118 868
9 6 869
9 0 869
6 9 869
8 6 869
20 21 869
21 20 869
51 52 869
48 57 869
49 50 869
49 48 869
68 69 869
48 47 869
69 68 869
119 113 869
11 6 870
11 6 870
21 20 870
57 48 870
88 92 870
93 92 870
114 117 870
1 0 871
26 30 871
61 59 871
57 51 871
52 55 871
92 93 871
92 93 871
92 98 871
51 57 872
51 55 872
6 11 873
88 97 873
88 100 873
88 89 873
88 101 873
88 102 873
88 95 873
88 96 873
88 103 873
88 93 873
88 91 873
88 98 873
88 92 873
88 94 873
88 104 873
88 90 873
88 99 873
91 88 874
30 20 876
30 20 876
30 26 876
90 91 877
91 92 878
20 21 887
20 21 887
20 30 887
20 30 887
30 20 887
20 19 887
25 24 887
99 95 887
130 114 887
130 116 887
24 22 888
24 22 888
24 25 888
49 50 888
49 48 888
61 59 888
93 92 888
10 7 889
10 8 889
23 34 889
88 95 889
88 93 889
93 91 889
21 20 890
61 52 890
51 55 890
51 55 890
88 92 890
92 88 890
93 92 890
92 88 890
113 118 890
116 115 890
20 19 891
69 51 891
69 51 891
119 126 891
119 132 891
115 113 891
126 121 891
113 115 891
113 115 891
6 11 892
6 7 892
6 0 892
6 8 892
26 27 892
27 30 892
21 20 892
26 27 892
30 27 892
26 27 892
20 21 892
21 20 892
51 55 892
57 52 892
52 57 892
103 92 892
113 114 892
113 115 892
113 116 892
113 117 892
113 118 892
113 119 892
113 120 892
113 121 892
113 122 892
113 123 892
113 124 892
113 133 892
113 125 892
113 126 892
113 127 892
113 128 892
113 129 892
113 130 892
124 113 892
119 125 892
20 21 893
59 64 893
59 64 893
97 92 893
93 89 893
93 92 893
128 113 893
130 113 893
115 113 893
113 115 893
118 129 893
113 114 893
113 115 893
113 116 893
113 117 893
113 118 893
113 119 893
113 120 893
113 121 893
113 122 893
113 123 893
113 124 893
113 133 893
113 125 893
113 126 893
113 127 893
113 128 893
113 129 893
113 130 893
128 115 893
128 116 893
128 130 893
21 20 894
24 22 894
24 25 894
20 21 894
55 51 894
51 56 894
52 61 894
61 52 894
103 92 894
89 93 894
93 89 894
103 92 894
89 93 894
90 102 894
88 92 894
92 103 894
90 102 894
90 91 894
90 94 894
92 93 894
88 97 894
88 100 894
88 89 894
88 101 894
88 102 894
88 96 894
88 103 894
88 93 894
88 91 894
88 98 894
88 94 894
88 104 894
88 90 894
88 99 894
93 89 894
92 101 894
117 115 894
117 116 894
117 118 894
117 119 894
117 120 894
117 134 894
117 121 894
117 122 894
117 135 894
117 113 894
117 123 894
117 124 894
117 125 894
117 126 894
117 127 894
117 128 894
117 129 894
117 130 894
117 132 894
117 131 894
24 23 895
52 59 895
52 55 895
101 92 895
103 92 895
124 117 895
119 125 895
130 119 895
51 47 896
59 52 896
51 56 896
88 97 896
88 100 896
88 89 896
88 101 896
88 102 896
88 96 896
88 103 896
88 93 896
88 91 896
88 98 896
88 94 896
88 104 896
88 90 896
88 99 896
130 119 896
23 24 897
20 19 897
52 57 898
92 103 898
93 88 899
92 101 899
19 20 901
92 103 901
93 92 902
20 19 907
20 26 907
20 27 907
20 19 907
20 28 907
20 29 907
20 30 907
30 20 909
20 30 910
20 19 910
20 19 910
30 20 911
25 24 911
116 128 911
116 130 911
116 115 911
116 128 911
116 130 911
24 23 912
92 93 912
92 103 912
4 0 913
21 20 913
20 26 913
20 27 913
20 19 913
20 30 913
23 24 913
48 57 913
48 49 913
95 102 913
88 97 913
88 100 913
88 89 913
88 101 913
88 102 913
88 96 913
88 103 913
88 93 913
88 91 913
88 98 913
88 94 913
88 104 913
88 90 913
88 99 913
24 23 914
20 21 914
20 19 914
52 51 914
58 51 914
58 60 914
58 68 914
58 56 914
58 69 914
58 55 914
58 47 914
58 70 914
51 58 914
49 50 914
49 50 914
49 48 914
95 97 914
95 102 914
95 96 914
95 91 914
95 98 914
95 90 914
95 99 914
114 125 914
130 116 914
122 113 914
122 113 914
126 121 914
6 1 915
48 47 915
48 56 915
48 51 915
64 59 915
88 93 915
116 115 915
116 128 915
116 130 915
130 119 915
131 126 915
20 19 916
21 20 916
30 20 916
20 26 916
20 27 916
20 19 916
20 28 916
20 29 916
20 30 916
19 20 916
51 56 916
61 59 916
94 90 916
92 88 916
88 97 916
88 100 916
88 89 916
88 101 916
88 102 916
88 96 916
88 103 916
88 93 916
88 91 916
88 98 916
88 94 916
88 104 916
88 90 916
88 99 916
119 126 916
119 132 916
130 125 916
19 20 917
61 59 917
113 120 917
113 125 917
23 19 918
55 56 918
55 56 918
55 56 918
89 88 918
88 89 918
88 93 918
88 92 918
119 120 918
23 24 919
60 56 919
55 56 919
92 103 919
92 103 919
92 88 919
92 89 919
93 96 919
92 93 919
88 89 919
95 99 919
88 97 919
88 100 919
88 89 919
88 101 919
88 102 919
88 95 919
88 96 919
88 103 919
88 93 919
88 91 919
88 98 919
88 92 919
88 94 919
88 104 919
88 90 919
88 99 919
88 97 919
88 100 919
88 89 919
88 101 919
88 102 919
88 95 919
88 96 919
88 103 919
88 93 919
88 91 919
88 98 919
88 92 919
88 94 919
88 104 919
88 90 919
88 99 919
130 113 919
122 113 919
123 113 919
19 20 920
51 52 920
51 56 920
51 52 920
88 89 920
88 89 920
89 93 920
67 51 921
67 56 921
67 52 921
67 56 922
21 20 923
20 26 935
20 27 935
20 19 935
20 28 935
20 30 935
20 26 935
20 27 935
20 19 935
20 28 935
20 29 935
20 30 935
20 21 935
20 29 940
20 19 940
20 19 940
55 56 942
93 88 950
95 102 965
95 99 965
95 92 965
97 98 969
93 89 971
120 118 972
125 118 974
89 93 975
93 89 976
25 24 1007
20 19 1007
47 48 1007
89 93 1008
93 89 1008
20 19 1009
128 116 1009
128 115 1009
128 115 1009
128 116 1009
128 130 1009
20 19 1010
68 58 1010
57 52 1010
97 101 1010
97 96 1010
94 99 1010
94 103 1010
94 99 1010
103 94 1010
19 20 1011
57 52 1011
103 94 1011
103 94 1011
94 103 1011
119 120 1011
0 2 1012
21 20 1012
103 94 1012
98 88 1012
128 115 1012
128 116 1012
128 130 1012
6 15 1013
11 6 1013
30 27 1013
70 58 1013
70 58 1013
70 52 1013
70 58 1013
89 97 1013
97 89 1013
103 94 1013
113 114 1013
113 115 1013
113 116 1013
113 117 1013
113 118 1013
113 119 1013
113 120 1013
113 121 1013
113 122 1013
113 123 1013
113 124 1013
113 133 1013
113 125 1013
113 126 1013
113 127 1013
113 128 1013
113 129 1013
113 130 1013
70 58 1014
73 65 1014
93 89 1014
115 124 1014
60 52 1015
49 50 1015
49 48 1015
103 94 1015
103 94 1015
115 128 1015
128 115 1015
89 93 1016
103 101 1016
89 93 1016
59 61 1017
103 94 1017
90 102 1017
98 97 1017
52 67 1018
52 58 1018
52 51 1018
52 60 1018
52 63 1018
52 59 1018
52 64 1018
52 56 1018
52 62 1018
52 69 1018
52 61 1018
52 55 1018
52 47 1018
52 50 1018
52 48 1018
52 66 1018
52 51 1018
52 67 1018
52 58 1018
52 60 1018
52 70 1018
101 97 1018
52 67 1019
52 58 1019
52 51 1019
52 60 1019
52 59 1019
52 64 1019
52 56 1019
52 61 1019
52 55 1019
52 58 1019
52 60 1019
52 69 1019
52 58 1019
52 60 1019
52 69 1019
67 56 1019
52 59 1019
52 56 1019
52 61 1019
52 55 1019
93 98 1019
52 71 1020
93 89 1020
98 93 1020
93 98 1020
98 93 1021
68 47 1022
68 48 1022
89 93 1022
93 89 1023
30 20 1030
20 26 1031
20 27 1031
20 19 1031
20 28 1031
20 29 1031
20 30 1031
20 30 1031
20 19 1031
48 47 1031
48 47 1031
48 57 1031
48 49 1031
47 48 1031
30 20 1032
20 19 1032
20 19 1032
20 19 1032
47 48 1032
47 48 1032
47 48 1032
47 48 1032
47 48 1032
47 48 1032
71 54 1032
71 54 1032
119 115 1032
119 116 1032
119 117 1032
119 120 1032
119 123 1032
119 124 1032
119 125 1032
119 128 1032
119 129 1032
119 130 1032
119 131 1032
94 103 1033
103 94 1033
88 97 1033
88 100 1033
88 89 1033
88 101 1033
88 102 1033
88 95 1033
88 96 1033
88 103 1033
88 93 1033
88 91 1033
88 98 1033
88 92 1033
88 94 1033
88 104 1033
88 90 1033
88 99 1033
114 113 1033
113 114 1033
113 115 1033
113 116 1033
113 117 1033
113 118 1033
113 119 1033
113 120 1033
113 121 1033
113 122 1033
113 123 1033
113 124 1033
113 133 1033
113 125 1033
113 126 1033
113 127 1033
113 128 1033
113 129 1033
113 130 1033
9 6 1034
94 103 1034
94 103 1034
103 88 1034
91 90 1034
94 103 1034
133 118 1034
6 9 1035
6 14 1035
20 19 1035
20 19 1035
68 69 1035
70 58 1035
103 88 1035
103 88 1035
88 103 1035
88 103 1035
88 103 1035
88 103 1035
88 97 1035
88 100 1035
88 89 1035
88 101 1035
88 102 1035
88 95 1035
88 96 1035
88 103 1035
88 93 1035
88 91 1035
88 98 1035
88 92 1035
88 94 1035
88 104 1035
88 90 1035
88 99 1035
97 93 1035
128 115 1035
128 116 1035
128 130 1035
9 6 1036
14 6 1036
49 50 1036
97 93 1036
93 97 1036
97 98 1036
130 119 1036
6 9 1037
24 25 1037
34 29 1037
61 59 1037
97 101 1037
98 93 1037
103 94 1037
103 94 1037
98 93 1037
0 5 1038
95 99 1038
98 97 1038
125 129 1038
49 50 1039
98 97 1039
88 89 1039
103 88 1039
23 19 1040
70 58 1040
89 93 1040
94 103 1040
93 88 1040
118 119 1040
118 120 1040
118 125 1040
6 14 1041
6 14 1041
52 70 1041
70 58 1041
94 103 1041
90 91 1041
90 102 1041
88 93 1041
88 93 1041
93 88 1042
91 90 1042
88 93 1042
93 88 1042
88 103 1042
52 56 1043
52 58 1043
93 88 1045
93 92 1045
93 89 1046
93 98 1046
93 88 1046
89 93 1050
48 49 1054
48 49 1054
25 24 1055
20 19 1055
48 49 1055
93 89 1055
26 27 1056
21 20 1056
20 21 1056
23 34 1056
116 115 1056
21 20 1057
34 23 1057
23 34 1057
59 61 1057
52 67 1057
52 56 1057
66 51 1057
102 90 1057
88 93 1057
88 98 1057
88 94 1057
88 90 1057
30 27 1058
59 61 1058
88 93 1058
88 97 1058
88 100 1058
88 89 1058
88 101 1058
88 102 1058
88 96 1058
88 103 1058
88 93 1058
88 91 1058
88 98 1058
88 94 1058
88 104 1058
88 90 1058
88 99 1058
93 88 1058
93 89 1058
98 97 1059
116 128 1059
116 130 1059
48 47 1060
93 89 1060
93 98 1060
6 9 1061
48 47 1061
48 49 1061
88 93 1061
30 27 1062
30 27 1062
60 52 1062
61 59 1062
70 58 1063
56 52 1063
89 93 1063
89 93 1063
94 90 1063
98 97 1064
89 93 1064
71 74 1065
88 93 1065
88 89 1065
9 6 1066
20 21 1066
88 101 1066
101 88 1066
91 90 1067
90 91 1067
93 89 1072
48 47 1079
34 23 1080
116 115 1080
116 128 1080
116 130 1080
23 19 1081
97 98 1081
95 92 1081
15 6 1082
14 11 1082
14 7 1082
14 6 1082
14 1 1082
14 0 1082
14 2 1082
14 10 1082
14 3 1082
14 4 1082
14 5 1082
14 8 1082
14 13 1082
14 9 1082
14 15 1082
14 11 1082
14 7 1082
14 6 1082
14 1 1082
14 0 1082
14 2 1082
14 10 1082
14 3 1082
14 4 1082
14 5 1082
14 8 1082
14 13 1082
14 9 1082
14 15 1082
65 73 1082
52 51 1082
65 60 1082
50 53 1082
119 130 1082
0 1 1083
9 11 1083
9 7 1083
9 6 1083
9 1 1083
9 0 1083
9 2 1083
9 10 1083
9 3 1083
9 4 1083
9 5 1083
9 8 1083
9 13 1083
9 14 1083
9 15 1083
14 9 1083
23 34 1083
21 20 1083
20 19 1083
60 52 1083
52 51 1083
65 58 1083
98 97 1083
89 93 1083
93 89 1083
20 19 1084
20 21 1084
93 89 1084
5 0 1085
93 89 1085
93 89 1085
119 115 1085
119 116 1085
119 117 1085
119 120 1085
119 123 1085
119 124 1085
119 125 1085
119 128 1085
119 129 1085
119 130 1085
119 131 1085
6 0 1086
0 6 1086
15 5 1086
20 29 1086
20 26 1086
20 27 1086
20 19 1086
20 28 1086
20 29 1086
20 30 1086
47 52 1086
52 47 1086
66 61 1086
95 92 1086
88 95 1086
15 5 1087
15 5 1087
66 61 1087
91 90 1087
90 91 1087
90 102 1087
6 15 1088
6 14 1088
6 7 1088
6 10 1088
6 8 1088
11 6 1088
52 51 1088
102 90 1089
52 70 1090
21 20 1092
47 48 1102
47 48 1102
47 48 1102
47 48 1102
47 48 1102
47 48 1102
47 48 1102
20 21 1103
48 47 1103
21 20 1104
88 89 1104
6 1 1105
6 0 1105
6 11 1105
6 1 1105
90 102 1105
90 102 1105
90 88 1105
90 94 1105
24 25 1106
58 52 1106
61 59 1106
47 48 1106
0 1 1107
0 2 1107
0 4 1107
98 88 1107
120 122 1107
126 131 1107
9 6 1108
116 113 1108
61 59 1109
68 47 1109
68 48 1109
20 19 1110
20 19 1110
88 89 1110
88 93 1110
88 98 1110
88 92 1110
47 52 1111
89 88 1111
98 88 1111
21 20 1112
88 93 1112
52 47 1113
52 51 1113
88 93 1113
52 51 1114
52 67 1114
52 58 1114
52 51 1114
52 60 1114
52 63 1114
52 59 1114
52 64 1114
52 56 1114
52 62 1114
52 69 1114
52 61 1114
52 55 1114
52 47 1114
52 50 1114
52 48 1114
52 66 1114
48 47 1127
48 49 1127
48 50 1127
48 49 1127
48 47 1127
48 49 1127
48 57 1127
20 19 1129
20 19 1129
93 88 1130
131 126 1131
20 19 1142
130 116 1142
130 119 1142
130 119 1142
20 19 1154
21 20 1156
55 51 1157
55 56 1157
55 51 1157
55 56 1157
20 21 1159
59 67 1174
59 58 1174
59 51 1174
59 60 1174
59 63 1174
59 64 1174
59 56 1174
59 62 1174
59 69 1174
59 52 1174
59 61 1174
59 55 1174
59 47 1174
59 50 1174
59 48 1174
59 66 1174
59 70 1174
21 20 1175
20 21 1175
21 20 1176
20 21 1176
20 21 1176
20 21 1176
47 48 1176
47 48 1176
128 115 1176
128 116 1176
128 115 1176
128 116 1176
128 130 1176
128 115 1176
128 116 1176
128 130 1176
0 3 1177
0 4 1177
21 20 1177
103 92 1177
